Year,Week,GameID,Team Home Abbrev,Team Home Name, Team Home Score,Team Away Abbrev,Team Away Name,Team Away Score
1998,17,1998122800,JAC,jaguars,21,PIT,steelers,3
1999,1,1999091202,IND,colts,31,BUF,bills,14
1999,1,1999091213,CLE,browns,0,PIT,steelers,43
1999,1,1999091212,JAC,jaguars,41,SF,49ers,3
1999,1,1999091211,TB,buccaneers,13,NYG,giants,17
1999,1,1999091210,ATL,falcons,14,MIN,vikings,17
1999,1,1999091209,SEA,seahawks,20,DET,lions,28
1999,1,1999091208,GB,packers,28,OAK,raiders,24
1999,1,1999091207,NYJ,jets,28,NE,patriots,30
1999,1,1999091206,CHI,bears,20,KC,chiefs,17
1999,1,1999091205,WAS,redskins,35,DAL,cowboys,41
1999,1,1999091204,TEN,titans,36,CIN,bengals,35
1999,1,1999091203,NO,saints,19,CAR,panthers,10
1999,1,1999091200,PHI,eagles,24,ARI,cardinals,25
1999,1,1999091201,STL,rams,27,BAL,ravens,10
1999,1,1999091300,DEN,broncos,21,MIA,dolphins,38
1999,2,1999091912,KC,chiefs,26,DEN,broncos,10
1999,2,1999091911,TEN,titans,26,CLE,browns,9
1999,2,1999091910,SF,49ers,28,NO,saints,21
1999,2,1999091909,NYG,giants,21,WAS,redskins,50
1999,2,1999091908,PHI,eagles,5,TB,buccaneers,19
1999,2,1999091907,CHI,bears,13,SEA,seahawks,14
1999,2,1999091906,CIN,bengals,7,SD,chargers,34
1999,2,1999091905,BAL,ravens,20,PIT,steelers,23
1999,2,1999091904,MIN,vikings,17,OAK,raiders,22
1999,2,1999091903,CAR,panthers,20,JAC,jaguars,22
1999,2,1999091902,NE,patriots,31,IND,colts,28
1999,2,1999091901,DET,lions,23,GB,packers,15
1999,2,1999091913,BUF,bills,17,NYJ,jets,3
1999,2,1999091900,MIA,dolphins,19,ARI,cardinals,16
1999,2,1999092000,DAL,cowboys,24,ATL,falcons,7
1999,3,1999092612,NE,patriots,16,NYG,giants,14
1999,3,1999092611,GB,packers,23,MIN,vikings,20
1999,3,1999092610,OAK,raiders,24,CHI,bears,17
1999,3,1999092609,SD,chargers,19,IND,colts,27
1999,3,1999092608,JAC,jaguars,19,TEN,titans,20
1999,3,1999092607,PIT,steelers,10,SEA,seahawks,29
1999,3,1999092606,BUF,bills,26,PHI,eagles,0
1999,3,1999092605,KC,chiefs,31,DET,lions,21
1999,3,1999092604,TB,buccaneers,13,DEN,broncos,10
1999,3,1999092603,BAL,ravens,17,CLE,browns,10
1999,3,1999092602,CAR,panthers,27,CIN,bengals,3
1999,3,1999092601,NYJ,jets,20,WAS,redskins,27
1999,3,1999092600,STL,rams,35,ATL,falcons,7
1999,3,1999092700,ARI,cardinals,10,SF,49ers,24
1999,4,1999100309,SD,chargers,21,KC,chiefs,14
1999,4,1999100308,WAS,redskins,38,CAR,panthers,36
1999,4,1999100307,MIN,vikings,21,TB,buccaneers,14
1999,4,1999100306,CIN,bengals,10,STL,rams,38
1999,4,1999100305,NYG,giants,16,PHI,eagles,15
1999,4,1999100304,CHI,bears,14,NO,saints,10
1999,4,1999100303,CLE,browns,7,NE,patriots,19
1999,4,1999100302,PIT,steelers,3,JAC,jaguars,17
1999,4,1999100301,ATL,falcons,13,BAL,ravens,19
1999,4,1999100300,DAL,cowboys,35,ARI,cardinals,7
1999,4,1999100312,SEA,seahawks,22,OAK,raiders,21
1999,4,1999100311,SF,49ers,24,TEN,titans,22
1999,4,1999100310,DEN,broncos,13,NYJ,jets,21
1999,4,1999100400,MIA,dolphins,18,BUF,bills,23
1999,5,1999101002,CLE,browns,17,CIN,bengals,18
1999,5,1999101000,NO,saints,17,ATL,falcons,20
1999,5,1999101005,BUF,bills,24,PIT,steelers,21
1999,5,1999101004,KC,chiefs,16,NE,patriots,14
1999,5,1999101003,PHI,eagles,13,DAL,cowboys,10
1999,5,1999101006,DET,lions,10,SD,chargers,20
1999,5,1999101001,MIN,vikings,22,CHI,bears,24
1999,5,1999101012,GB,packers,26,TB,buccaneers,23
1999,5,1999101011,IND,colts,31,MIA,dolphins,34
1999,5,1999101010,OAK,raiders,13,DEN,broncos,16
1999,5,1999101009,TEN,titans,14,BAL,ravens,11
1999,5,1999101008,ARI,cardinals,14,NYG,giants,3
1999,5,1999101007,STL,rams,42,SF,49ers,20
1999,5,1999101100,NYJ,jets,6,JAC,jaguars,16
1999,6,1999101712,ARI,cardinals,10,WAS,redskins,24
1999,6,1999101711,DEN,broncos,31,GB,packers,10
1999,6,1999101710,SF,49ers,29,CAR,panthers,31
1999,6,1999101709,SD,chargers,13,SEA,seahawks,10
1999,6,1999101708,NO,saints,21,TEN,titans,24
1999,6,1999101707,ATL,falcons,13,STL,rams,41
1999,6,1999101706,CIN,bengals,3,PIT,steelers,17
1999,6,1999101705,CHI,bears,16,PHI,eagles,20
1999,6,1999101704,BUF,bills,14,OAK,raiders,20
1999,6,1999101703,DET,lions,25,MIN,vikings,23
1999,6,1999101702,NE,patriots,30,MIA,dolphins,31
1999,6,1999101701,NYJ,jets,13,IND,colts,16
1999,6,1999101700,JAC,jaguars,24,CLE,browns,7
1999,6,1999101800,NYG,giants,13,DAL,cowboys,10
1999,7,1999102100,BAL,ravens,8,KC,chiefs,35
1999,7,1999102411,OAK,raiders,24,NYJ,jets,23
1999,7,1999102410,SEA,seahawks,26,BUF,bills,16
1999,7,1999102409,SD,chargers,3,GB,packers,31
1999,7,1999102408,DAL,cowboys,38,WAS,redskins,20
1999,7,1999102407,MIN,vikings,40,SF,49ers,16
1999,7,1999102406,MIA,dolphins,16,PHI,eagles,13
1999,7,1999102405,NYG,giants,31,NO,saints,3
1999,7,1999102400,TB,buccaneers,6,CHI,bears,3
1999,7,1999102404,CAR,panthers,9,DET,lions,24
1999,7,1999102403,NE,patriots,24,DEN,broncos,23
1999,7,1999102402,STL,rams,34,CLE,browns,3
1999,7,1999102401,IND,colts,31,CIN,bengals,10
1999,7,1999102500,PIT,steelers,13,ATL,falcons,9
1999,8,1999103107,TEN,titans,24,STL,rams,21
1999,8,1999103112,DET,lions,20,TB,buccaneers,3
1999,8,1999103111,DEN,broncos,20,MIN,vikings,23
1999,8,1999103110,ARI,cardinals,3,NE,patriots,27
1999,8,1999103109,OAK,raiders,9,MIA,dolphins,16
1999,8,1999103108,KC,chiefs,34,SD,chargers,0
1999,8,1999103100,BAL,ravens,10,BUF,bills,13
1999,8,1999103106,PHI,eagles,17,NYG,giants,23
1999,8,1999103105,CIN,bengals,10,JAC,jaguars,41
1999,8,1999103104,IND,colts,34,DAL,cowboys,24
1999,8,1999103103,NO,saints,16,CLE,browns,21
1999,8,1999103102,WAS,redskins,48,CHI,bears,22
1999,8,1999103101,ATL,falcons,27,CAR,panthers,20
1999,8,1999110100,GB,packers,7,SEA,seahawks,27
1999,9,1999110713,MIA,dolphins,17,TEN,titans,0
1999,9,1999110712,SD,chargers,17,DEN,broncos,33
1999,9,1999110711,SEA,seahawks,37,CIN,bengals,20
1999,9,1999110709,SF,49ers,6,PIT,steelers,27
1999,9,1999110708,NO,saints,16,TB,buccaneers,31
1999,9,1999110707,DET,lions,31,STL,rams,27
1999,9,1999110706,CAR,panthers,33,PHI,eagles,7
1999,9,1999110705,IND,colts,25,KC,chiefs,17
1999,9,1999110704,ATL,falcons,7,JAC,jaguars,30
1999,9,1999110703,GB,packers,13,CHI,bears,14
1999,9,1999110702,WAS,redskins,17,BUF,bills,34
1999,9,1999110701,CLE,browns,9,BAL,ravens,41
1999,9,1999110700,NYJ,jets,12,ARI,cardinals,7
1999,9,1999110800,MIN,vikings,27,DAL,cowboys,17
1999,10,1999111405,CHI,bears,24,MIN,vikings,27
1999,10,1999111404,BUF,bills,23,MIA,dolphins,3
1999,10,1999111403,TB,buccaneers,17,KC,chiefs,10
1999,10,1999111402,NYG,giants,19,IND,colts,27
1999,10,1999111401,PIT,steelers,15,CLE,browns,16
1999,10,1999111400,STL,rams,35,CAR,panthers,10
1999,10,1999111407,CIN,bengals,14,TEN,titans,24
1999,10,1999111409,JAC,jaguars,6,BAL,ravens,3
1999,10,1999111413,SEA,seahawks,20,DEN,broncos,17
1999,10,1999111412,DAL,cowboys,27,GB,packers,13
1999,10,1999111411,ARI,cardinals,23,DET,lions,19
1999,10,1999111410,OAK,raiders,28,SD,chargers,9
1999,10,1999111406,NO,saints,24,SF,49ers,6
1999,10,1999111408,PHI,eagles,35,WAS,redskins,28
1999,10,1999111500,NE,patriots,17,NYJ,jets,24
1999,11,1999112113,JAC,jaguars,41,NO,saints,23
1999,11,1999112112,SF,49ers,7,STL,rams,23
1999,11,1999112111,WAS,redskins,23,NYG,giants,13
1999,11,1999112110,ARI,cardinals,13,DAL,cowboys,9
1999,11,1999112109,SD,chargers,20,CHI,bears,23
1999,11,1999112108,CIN,bengals,31,BAL,ravens,34
1999,11,1999112107,KC,chiefs,19,SEA,seahawks,31
1999,11,1999112106,TEN,titans,16,PIT,steelers,10
1999,11,1999112105,MIA,dolphins,27,NE,patriots,17
1999,11,1999112104,PHI,eagles,17,IND,colts,44
1999,11,1999112103,GB,packers,26,DET,lions,17
1999,11,1999112102,CLE,browns,17,CAR,panthers,31
1999,11,1999112101,NYJ,jets,17,BUF,bills,7
1999,11,1999112100,TB,buccaneers,19,ATL,falcons,10
1999,11,1999112200,DEN,broncos,27,OAK,raiders,21
1999,12,1999112501,DAL,cowboys,20,MIA,dolphins,0
1999,12,1999112500,DET,lions,21,CHI,bears,17
1999,12,1999112808,SEA,seahawks,3,TB,buccaneers,16
1999,12,1999112807,CLE,browns,21,TEN,titans,33
1999,12,1999112806,MIN,vikings,35,SD,chargers,27
1999,12,1999112805,WAS,redskins,20,PHI,eagles,17
1999,12,1999112804,STL,rams,43,NO,saints,12
1999,12,1999112803,BUF,bills,17,NE,patriots,7
1999,12,1999112802,BAL,ravens,23,JAC,jaguars,30
1999,12,1999112801,PIT,steelers,20,CIN,bengals,27
1999,12,1999112800,NYG,giants,24,ARI,cardinals,34
1999,12,1999112811,CAR,panthers,34,ATL,falcons,28
1999,12,1999112810,IND,colts,13,NYJ,jets,6
1999,12,1999112809,OAK,raiders,34,KC,chiefs,37
1999,12,1999112900,SF,49ers,3,GB,packers,20
1999,13,1999120200,JAC,jaguars,20,PIT,steelers,6
1999,13,1999120512,NYG,giants,41,NYJ,jets,28
1999,13,1999120511,ATL,falcons,35,NO,saints,12
1999,13,1999120510,MIA,dolphins,34,IND,colts,37
1999,13,1999120509,CHI,bears,19,GB,packers,35
1999,13,1999120508,NE,patriots,13,DAL,cowboys,6
1999,13,1999120507,DEN,broncos,10,KC,chiefs,16
1999,13,1999120506,OAK,raiders,30,SEA,seahawks,21
1999,13,1999120505,SD,chargers,23,CLE,browns,10
1999,13,1999120504,ARI,cardinals,21,PHI,eagles,17
1999,13,1999120503,DET,lions,33,WAS,redskins,17
1999,13,1999120502,BAL,ravens,41,TEN,titans,14
1999,13,1999120501,CIN,bengals,44,SF,49ers,30
1999,13,1999120500,CAR,panthers,21,STL,rams,34
1999,13,1999120600,TB,buccaneers,24,MIN,vikings,17
1999,14,1999120900,TEN,titans,21,OAK,raiders,14
1999,14,1999121212,KC,chiefs,31,MIN,vikings,28
1999,14,1999121211,SF,49ers,26,ATL,falcons,7
1999,14,1999121210,NYJ,jets,28,MIA,dolphins,20
1999,14,1999121209,SEA,seahawks,16,SD,chargers,19
1999,14,1999121208,NO,saints,14,STL,rams,30
1999,14,1999121207,DAL,cowboys,20,PHI,eagles,10
1999,14,1999121206,BUF,bills,17,NYG,giants,19
1999,14,1999121205,IND,colts,20,NE,patriots,15
1999,14,1999121204,TB,buccaneers,23,DET,lions,16
1999,14,1999121203,CIN,bengals,44,CLE,browns,28
1999,14,1999121202,GB,packers,31,CAR,panthers,33
1999,14,1999121201,PIT,steelers,24,BAL,ravens,31
1999,14,1999121200,WAS,redskins,28,ARI,cardinals,3
1999,14,1999121300,JAC,jaguars,27,DEN,broncos,24
1999,15,1999121801,CAR,panthers,41,SF,49ers,24
1999,15,1999121800,KC,chiefs,35,PIT,steelers,19
1999,15,1999121911,ARI,cardinals,21,BUF,bills,31
1999,15,1999121910,DEN,broncos,36,SEA,seahawks,30
1999,15,1999121909,DAL,cowboys,21,NYJ,jets,22
1999,15,1999121908,OAK,raiders,45,TB,buccaneers,0
1999,15,1999121907,IND,colts,24,WAS,redskins,21
1999,15,1999121906,MIA,dolphins,12,SD,chargers,9
1999,15,1999121905,STL,rams,31,NYG,giants,10
1999,15,1999121900,TEN,titans,30,ATL,falcons,17
1999,15,1999121901,CHI,bears,28,DET,lions,10
1999,15,1999121904,BAL,ravens,31,NO,saints,8
1999,15,1999121903,PHI,eagles,24,NE,patriots,9
1999,15,1999121902,CLE,browns,14,JAC,jaguars,24
1999,15,1999122000,MIN,vikings,24,GB,packers,20
1999,16,1999122400,NO,saints,31,DAL,cowboys,24
1999,16,1999122500,DET,lions,7,DEN,broncos,17
1999,16,1999122611,SF,49ers,20,WAS,redskins,26
1999,16,1999122610,TB,buccaneers,29,GB,packers,10
1999,16,1999122609,SEA,seahawks,23,KC,chiefs,14
1999,16,1999122608,SD,chargers,23,OAK,raiders,20
1999,16,1999122607,NYG,giants,17,MIN,vikings,34
1999,16,1999122606,TEN,titans,41,JAC,jaguars,14
1999,16,1999122605,CLE,browns,28,IND,colts,29
1999,16,1999122600,ATL,falcons,37,ARI,cardinals,14
1999,16,1999122601,NE,patriots,10,BUF,bills,13
1999,16,1999122604,BAL,ravens,22,CIN,bengals,0
1999,16,1999122603,STL,rams,34,CHI,bears,12
1999,16,1999122602,PIT,steelers,30,CAR,panthers,20
1999,16,1999122700,MIA,dolphins,31,NYJ,jets,38
1999,17,2000010205,PHI,eagles,38,STL,rams,31
1999,17,2000010204,CAR,panthers,45,NO,saints,13
1999,17,2000010203,MIN,vikings,24,DET,lions,17
1999,17,2000010202,JAC,jaguars,24,CIN,bengals,7
1999,17,2000010201,NE,patriots,20,BAL,ravens,3
1999,17,2000010200,GB,packers,49,ARI,cardinals,24
1999,17,2000010207,CHI,bears,6,TB,buccaneers,20
1999,17,2000010209,PIT,steelers,36,TEN,titans,47
1999,17,2000010213,KC,chiefs,38,OAK,raiders,41
1999,17,2000010212,BUF,bills,31,IND,colts,6
1999,17,2000010211,DEN,broncos,6,SD,chargers,12
1999,17,2000010210,WAS,redskins,21,MIA,dolphins,10
1999,17,2000010206,NYJ,jets,19,SEA,seahawks,9
1999,17,2000010208,DAL,cowboys,26,NYG,giants,18
1999,17,2000010300,ATL,falcons,34,SF,49ers,29
2000,1,2000090300,NYG,giants,21,ARI,cardinals,16
2000,1,2000090301,PIT,steelers,0,BAL,ravens,16
2000,1,2000090302,WAS,redskins,20,CAR,panthers,17
2000,1,2000090303,MIN,vikings,30,CHI,bears,27
2000,1,2000090304,NO,saints,10,DET,lions,14
2000,1,2000090305,KC,chiefs,14,IND,colts,27
2000,1,2000090306,CLE,browns,7,JAC,jaguars,27
2000,1,2000090310,ATL,falcons,36,SF,49ers,28
2000,1,2000090312,NE,patriots,16,TB,buccaneers,21
2000,1,2000090308,DAL,cowboys,14,PHI,eagles,41
2000,1,2000090307,GB,packers,16,NYJ,jets,20
2000,1,2000090309,OAK,raiders,9,SD,chargers,6
2000,1,2000090311,MIA,dolphins,23,SEA,seahawks,0
2000,1,2000090313,BUF,bills,16,TEN,titans,13
2000,1,2000090400,STL,rams,41,DEN,broncos,36
2000,2,2000091010,IND,colts,31,OAK,raiders,38
2000,2,2000091002,TB,buccaneers,41,CHI,bears,0
2000,2,2000091003,CIN,bengals,7,CLE,browns,24
2000,2,2000091004,BUF,bills,27,GB,packers,18
2000,2,2000091005,BAL,ravens,39,JAC,jaguars,36
2000,2,2000091006,TEN,titans,17,KC,chiefs,14
2000,2,2000091007,MIN,vikings,13,MIA,dolphins,7
2000,2,2000091009,PHI,eagles,18,NYG,giants,33
2000,2,2000091000,DEN,broncos,42,ATL,falcons,14
2000,2,2000091001,SF,49ers,22,CAR,panthers,38
2000,2,2000091008,SD,chargers,27,NO,saints,28
2000,2,2000091011,SEA,seahawks,34,STL,rams,37
2000,2,2000091012,DET,lions,15,WAS,redskins,10
2000,2,2000091013,ARI,cardinals,32,DAL,cowboys,31
2000,2,2000091100,NYJ,jets,20,NE,patriots,19
2000,3,2000091700,CAR,panthers,10,ATL,falcons,15
2000,3,2000091701,NYJ,jets,27,BUF,bills,14
2000,3,2000091702,JAC,jaguars,13,CIN,bengals,0
2000,3,2000091707,GB,packers,6,PHI,eagles,3
2000,3,2000091708,CLE,browns,23,PIT,steelers,20
2000,3,2000091709,KC,chiefs,42,SD,chargers,10
2000,3,2000091710,STL,rams,41,SF,49ers,24
2000,3,2000091711,DET,lions,10,TB,buccaneers,31
2000,3,2000091703,OAK,raiders,24,DEN,broncos,33
2000,3,2000091704,NE,patriots,13,MIN,vikings,21
2000,3,2000091705,SEA,seahawks,20,NO,saints,10
2000,3,2000091706,CHI,bears,7,NYG,giants,14
2000,3,2000091712,MIA,dolphins,19,BAL,ravens,6
2000,3,2000091800,WAS,redskins,21,DAL,cowboys,27
2000,4,2000092400,BAL,ravens,37,CIN,bengals,0
2000,4,2000092402,CHI,bears,14,DET,lions,21
2000,4,2000092405,MIA,dolphins,10,NE,patriots,3
2000,4,2000092407,NO,saints,7,PHI,eagles,21
2000,4,2000092408,ATL,falcons,20,STL,rams,41
2000,4,2000092409,DAL,cowboys,24,SF,49ers,41
2000,4,2000092411,PIT,steelers,20,TEN,titans,23
2000,4,2000092403,ARI,cardinals,3,GB,packers,29
2000,4,2000092401,OAK,raiders,36,CLE,browns,10
2000,4,2000092404,DEN,broncos,22,KC,chiefs,23
2000,4,2000092406,TB,buccaneers,17,NYJ,jets,21
2000,4,2000092410,SD,chargers,12,SEA,seahawks,20
2000,4,2000092412,NYG,giants,6,WAS,redskins,16
2000,4,2000092500,IND,colts,43,JAC,jaguars,14
2000,5,2000100101,CLE,browns,0,BAL,ravens,12
2000,5,2000100103,CAR,panthers,13,DAL,cowboys,16
2000,5,2000100104,BUF,bills,16,IND,colts,18
2000,5,2000100106,DET,lions,24,MIN,vikings,31
2000,5,2000100108,TEN,titans,28,NYG,giants,14
2000,5,2000100109,JAC,jaguars,13,PIT,steelers,24
2000,5,2000100110,STL,rams,57,SD,chargers,31
2000,5,2000100105,CIN,bengals,16,MIA,dolphins,31
2000,5,2000100107,DEN,broncos,19,NE,patriots,28
2000,5,2000100100,SF,49ers,27,ARI,cardinals,20
2000,5,2000100102,GB,packers,24,CHI,bears,27
2000,5,2000100111,WAS,redskins,20,TB,buccaneers,17
2000,5,2000100112,PHI,eagles,38,ATL,falcons,10
2000,5,2000100200,KC,chiefs,24,SEA,seahawks,17
2000,6,2000100800,MIA,dolphins,22,BUF,bills,13
2000,6,2000100803,DET,lions,31,GB,packers,24
2000,6,2000100804,NE,patriots,24,IND,colts,16
2000,6,2000100805,CHI,bears,10,NO,saints,31
2000,6,2000100808,NYJ,jets,3,PIT,steelers,20
2000,6,2000100810,CIN,bengals,14,TEN,titans,23
2000,6,2000100811,PHI,eagles,14,WAS,redskins,17
2000,6,2000100801,ARI,cardinals,29,CLE,browns,21
2000,6,2000100806,ATL,falcons,6,NYG,giants,13
2000,6,2000100802,SD,chargers,7,DEN,broncos,21
2000,6,2000100807,SF,49ers,28,OAK,raiders,34
2000,6,2000100809,CAR,panthers,26,SEA,seahawks,3
2000,6,2000100812,JAC,jaguars,10,BAL,ravens,15
2000,6,2000100900,MIN,vikings,30,TB,buccaneers,23
2000,7,2000101510,BUF,bills,27,SD,chargers,24
2000,7,2000101501,WAS,redskins,10,BAL,ravens,3
2000,7,2000101500,STL,rams,45,ATL,falcons,29
2000,7,2000101508,KC,chiefs,17,OAK,raiders,20
2000,7,2000101502,NO,saints,24,CAR,panthers,6
2000,7,2000101503,PIT,steelers,15,CIN,bengals,0
2000,7,2000101505,NYG,giants,19,DAL,cowboys,14
2000,7,2000101509,ARI,cardinals,14,PHI,eagles,33
2000,7,2000101504,DEN,broncos,44,CLE,browns,10
2000,7,2000101506,SEA,seahawks,24,IND,colts,37
2000,7,2000101507,NE,patriots,17,NYJ,jets,34
2000,7,2000101511,GB,packers,31,SF,49ers,28
2000,7,2000101512,CHI,bears,16,MIN,vikings,28
2000,7,2000101600,TEN,titans,27,JAC,jaguars,13
2000,8,2000101900,TB,buccaneers,14,DET,lions,28
2000,8,2000102205,IND,colts,30,NE,patriots,23
2000,8,2000102202,PHI,eagles,13,CHI,bears,9
2000,8,2000102204,CIN,bengals,31,DEN,broncos,21
2000,8,2000102206,ATL,falcons,19,NO,saints,21
2000,8,2000102208,CAR,panthers,34,SF,49ers,16
2000,8,2000102210,BAL,ravens,6,TEN,titans,14
2000,8,2000102201,MIN,vikings,31,BUF,bills,27
2000,8,2000102207,KC,chiefs,54,STL,rams,34
2000,8,2000102200,DAL,cowboys,48,ARI,cardinals,7
2000,8,2000102203,PIT,steelers,22,CLE,browns,0
2000,8,2000102209,OAK,raiders,31,SEA,seahawks,3
2000,8,2000102211,JAC,jaguars,16,WAS,redskins,35
2000,8,2000102300,NYJ,jets,40,MIA,dolphins,37
2000,9,2000102900,ATL,falcons,13,CAR,panthers,12
2000,9,2000102901,CLE,browns,3,CIN,bengals,12
2000,9,2000102902,IND,colts,30,DET,lions,18
2000,9,2000102903,MIA,dolphins,28,GB,packers,20
2000,9,2000102906,TB,buccaneers,41,MIN,vikings,13
2000,9,2000102908,BUF,bills,23,NYJ,jets,20
2000,9,2000102910,BAL,ravens,6,PIT,steelers,9
2000,9,2000102907,ARI,cardinals,10,NO,saints,21
2000,9,2000102909,NYG,giants,24,PHI,eagles,7
2000,9,2000102911,SF,49ers,24,STL,rams,34
2000,9,2000102904,DAL,cowboys,17,JAC,jaguars,23
2000,9,2000102905,SEA,seahawks,19,KC,chiefs,24
2000,9,2000102912,SD,chargers,13,OAK,raiders,15
2000,9,2000103000,WAS,redskins,21,TEN,titans,27
2000,10,2000110500,CIN,bengals,7,BAL,ravens,27
2000,10,2000110506,DET,lions,8,MIA,dolphins,23
2000,10,2000110502,PHI,eagles,16,DAL,cowboys,13
2000,10,2000110507,CLE,browns,3,NYG,giants,24
2000,10,2000110508,TEN,titans,9,PIT,steelers,7
2000,10,2000110510,NO,saints,31,SF,49ers,15
2000,10,2000110511,ATL,falcons,14,TB,buccaneers,27
2000,10,2000110501,NE,patriots,13,BUF,bills,16
2000,10,2000110504,CHI,bears,27,IND,colts,24
2000,10,2000110512,ARI,cardinals,16,WAS,redskins,15
2000,10,2000110503,NYJ,jets,23,DEN,broncos,30
2000,10,2000110509,SEA,seahawks,17,SD,chargers,15
2000,10,2000110505,OAK,raiders,49,KC,chiefs,31
2000,10,2000110513,STL,rams,24,CAR,panthers,27
2000,10,2000110600,GB,packers,26,MIN,vikings,20
2000,11,2000111210,PIT,steelers,23,PHI,eagles,26
2000,11,2000111212,JAC,jaguars,21,SEA,seahawks,28
2000,11,2000111200,MIN,vikings,31,ARI,cardinals,14
2000,11,2000111201,DET,lions,13,ATL,falcons,10
2000,11,2000111202,TEN,titans,23,BAL,ravens,24
2000,11,2000111203,BUF,bills,20,CHI,bears,3
2000,11,2000111204,DAL,cowboys,23,CIN,bengals,6
2000,11,2000111209,CAR,panthers,10,NO,saints,20
2000,11,2000111208,CLE,browns,19,NE,patriots,11
2000,11,2000111206,SF,49ers,21,KC,chiefs,7
2000,11,2000111207,SD,chargers,7,MIA,dolphins,17
2000,11,2000111211,NYG,giants,24,STL,rams,38
2000,11,2000111205,TB,buccaneers,20,GB,packers,15
2000,11,2000111213,IND,colts,23,NYJ,jets,15
2000,11,2000111300,DEN,broncos,27,OAK,raiders,24
2000,12,2000111900,PHI,eagles,34,ARI,cardinals,9
2000,12,2000111902,KC,chiefs,17,BUF,bills,21
2000,12,2000111903,MIN,vikings,31,CAR,panthers,17
2000,12,2000111904,NE,patriots,16,CIN,bengals,13
2000,12,2000111905,TEN,titans,24,CLE,browns,10
2000,12,2000111907,NYG,giants,21,DET,lions,31
2000,12,2000111908,GB,packers,26,IND,colts,24
2000,12,2000111910,NO,saints,22,OAK,raiders,31
2000,12,2000111912,CHI,bears,13,TB,buccaneers,10
2000,12,2000111909,MIA,dolphins,3,NYJ,jets,20
2000,12,2000111911,DEN,broncos,38,SD,chargers,37
2000,12,2000111901,SF,49ers,16,ATL,falcons,6
2000,12,2000111906,BAL,ravens,27,DAL,cowboys,0
2000,12,2000111913,PIT,steelers,24,JAC,jaguars,34
2000,12,2000112000,STL,rams,20,WAS,redskins,33
2000,13,2000112301,DET,lions,34,NE,patriots,9
2000,13,2000112300,DAL,cowboys,15,MIN,vikings,27
2000,13,2000112608,WAS,redskins,20,PHI,eagles,23
2000,13,2000112609,CIN,bengals,28,PIT,steelers,48
2000,13,2000112607,STL,rams,24,NO,saints,31
2000,13,2000112601,TB,buccaneers,31,BUF,bills,17
2000,13,2000112602,NYJ,jets,17,CHI,bears,10
2000,13,2000112603,BAL,ravens,44,CLE,browns,7
2000,13,2000112600,OAK,raiders,41,ATL,falcons,14
2000,13,2000112610,JAC,jaguars,16,TEN,titans,13
2000,13,2000112605,SD,chargers,17,KC,chiefs,16
2000,13,2000112606,IND,colts,14,MIA,dolphins,17
2000,13,2000112604,SEA,seahawks,31,DEN,broncos,38
2000,13,2000112611,ARI,cardinals,7,NYG,giants,31
2000,13,2000112700,CAR,panthers,31,GB,packers,14
2000,14,2000113000,MIN,vikings,24,DET,lions,17
2000,14,2000120300,CIN,bengals,24,ARI,cardinals,13
2000,14,2000120302,TB,buccaneers,27,DAL,cowboys,7
2000,14,2000120303,NO,saints,23,DEN,broncos,38
2000,14,2000120305,BUF,bills,6,MIA,dolphins,33
2000,14,2000120306,WAS,redskins,7,NYG,giants,9
2000,14,2000120307,PIT,steelers,21,OAK,raiders,20
2000,14,2000120308,CAR,panthers,16,STL,rams,3
2000,14,2000120310,ATL,falcons,10,SEA,seahawks,30
2000,14,2000120311,PHI,eagles,13,TEN,titans,15
2000,14,2000120309,SD,chargers,17,SF,49ers,45
2000,14,2000120301,JAC,jaguars,48,CLE,browns,0
2000,14,2000120304,NYJ,jets,27,IND,colts,17
2000,14,2000120312,CHI,bears,6,GB,packers,28
2000,14,2000120400,NE,patriots,30,KC,chiefs,24
2000,15,2000121000,JAC,jaguars,44,ARI,cardinals,10
2000,15,2000121001,KC,chiefs,15,CAR,panthers,14
2000,15,2000121002,TEN,titans,35,CIN,bengals,3
2000,15,2000121003,GB,packers,26,DET,lions,13
2000,15,2000121005,CHI,bears,24,NE,patriots,17
2000,15,2000121007,CLE,browns,24,PHI,eagles,35
2000,15,2000121008,NYG,giants,30,PIT,steelers,10
2000,15,2000121009,BAL,ravens,24,SD,chargers,3
2000,15,2000121011,MIA,dolphins,13,TB,buccaneers,16
2000,15,2000121010,DEN,broncos,31,SEA,seahawks,24
2000,15,2000121004,STL,rams,40,MIN,vikings,29
2000,15,2000121006,SF,49ers,27,NO,saints,31
2000,15,2000121012,DAL,cowboys,32,WAS,redskins,13
2000,15,2000121013,OAK,raiders,31,NYJ,jets,7
2000,15,2000121100,IND,colts,44,BUF,bills,20
2000,16,2000121600,PIT,steelers,24,WAS,redskins,3
2000,16,2000121601,SEA,seahawks,27,OAK,raiders,24
2000,16,2000121703,KC,chiefs,20,DEN,broncos,7
2000,16,2000121704,NYJ,jets,7,DET,lions,10
2000,16,2000121700,NO,saints,23,ATL,falcons,7
2000,16,2000121705,MIN,vikings,28,GB,packers,33
2000,16,2000121707,CIN,bengals,17,JAC,jaguars,14
2000,16,2000121708,BUF,bills,10,NE,patriots,13
2000,16,2000121709,CAR,panthers,30,SD,chargers,22
2000,16,2000121710,CLE,browns,0,TEN,titans,24
